"1884","Letter lot big rather","Defense","b'\x97A3\xf0\x8e&\xaf\x80\xce\x150\xb0\xa5r\xbb\xbe\xce\xf0\xc5\x10\xfc\xf3\xc2s:T\xf8\x03\x99\xb1\xe1\xca\xf2\xd7\x8a\xd8M\xfd\xb5K;\x94\x1e\xb9\xc1\xeb6\xfa\xdf\xdc &\x11\xbbE\xd1<\xf4\xdb\xf2\xa4 \xd1\xa4'","Letter character society main number customer sister.","138.12","4.8376202772051","false"
"1885","Want democratic fine so","Believe","b""b\x8b%\xe7@yU\x8eb\xe8\xcc\xean\xad:'\x13\x98\x91\x80\xa4C\x1b\xc4\xb5\x15\xc4\xf5\xbdEz\x06'o\x02X\xf2Z\x15\x00\x80\x10\xe7\x95xK\x93=\xea\xa2\xb7`\x1a\x15\t\x91\xe0d\xa5\x98T\xbfa\x7f""","Beautiful of television partner.","170.84","2.8383945674353086","false"
"1886","Break provide","In","b""I\xf4{|[K\xf5\x99e\xf3O\xe3\xa6\x98\x88'\xd6+\x04\x16Vd\x8bJ\x1a\x93\x03}\xd9\x96\xfa\x1f4(0n\xa7\x07\x08\xdb2\xfd\xf5\x08\rE\xc6\x11\x1bi\xfee\xc1HTv(\xcc\x1c\xb6\x93C\xa0Q""","Ten work baby stand effect stop dream soon.","54.65","0.9897470073682119","false"
"1887","Within without","Government other","b'\x16\xe1\x1bG\x99\xf0\x03ro\x95(N\xcb\xe4\xd5\xe2\xa3~P\xb8\x8d\xfd:\xcdP\xd3B\xc9Nl\xab\x9f\xe1\x94\x92\xbb\xb80\xea\x93\x02\xf0i\xb9\x89\xe7\x11M\xcd\xe0\xe3\xdf\x95l`\x1b\x10\x8e`\xcc\x9c\xecS\xdf'","Difficult general young north.","258.70","4.797661933746178","true"
"1888","Central soon set day cup","More","b'\xde\xbe\x8f\t\xd9\xf3\xe5\xf0\x00\x1d\xdb\x9a\x19\x93\x8d\xabi0-k\x862\x1f]\xcc\xfc\x02B\x10\x9bu\xfd\xda\xd6\xe2\x8eL\xc5\x02&K\xee{\x7fG\x00NR.\xb6&I\x1c\xc4N\x08\xec6wJ\xf9\x1e\x08A'","Return bad discover modern relationship around politics the.","151.19","2.741738633791284","false"
"1889","Fact assume laugh","Audience our","b'Z\xa9\x17\x85\xd9\x8eO\xab\t\x112|\xd8\x16\xed{\x84\xe6+\xbf|\xbc?\x97\x1eqb\xe0o\x05\xfd\x17QJOB,3\x05\xa6\xf8\x10C\xb5XJ\x8a%\xed1\xf6\xd7\xefKO\xdbzf\xdd\xf5\xc2\xdc\xe2\x9c'","Top five sort child.","412.11","4.282082130470675","true"
"1890","Wrong notice rich quality hospital","Memory","b""2?\x8a\xfb\x98\xd33\x1f\xd4U7\x1c\xf3\x0c\xd1H1\xd2\xc6<\x1e%\x12\xbb_\xf1g\x15\x9aX\x0e\xe6]\xef\xc9{@U\xc9\xa3\xa1\xa2\xbb\xa25\xc7\xb3\xc9Z\x8d\xe9\x00W\x99\x08aS\x0f'\ro-\tQ""","It down structure indeed.","347.48","1.655336921306343","false"
"1891","Traditional star financial form senior","Authority black","b'\x98KS\x11\xb4\xe8DM\x9d\xee\xa2\xd8.\xa6\x13\x18\x16\x94\xbe\xb5\xde|\x9f\x1a\xe1\x91[\x9a\xdb\xe0e\xed#\x06\x01 =\xa1\x8a\xc4\xb2\x8e\x06\xaf\n\xb7\xa3-\x07\xd3\xc3\xd8,\xf3\xfaM\xa2\x8b4:\xfa\x8a\xc0\x9f'","Space recently generation statement effort.","419.48","4.322856905358831","false"
"1892","Billion purpose any store","Improve hand","b'\x1fJ\xf4\t\xfc\xc6\xa7tP\xddC^)#gp\x19\x84C\x14X\x02\xce\xc4\x95$P""\xbc\xf4\xd8\xf5}i\x1c\xa1N\xb9\xd3\xf3\x12\x8d \x82\xf8\xfap\xb0\xdf\x99t\xd9\xc2\x90g\xb0\xcf\x14\xdb\x16h\xc2\x17j'","Role left off nearly cover name.","9.85","1.9427616737147297","false"
"1893","Trial table thank","Away","b'\x17S\xd6\xeb\x95>\xd42;\x19\x19P\xd3d\xa2\x82\x7f\x0bb\xa6Gt{\x94\xd7\x86\x8c\x11\x0b\x0b\xeb\x8a\t\x13\x13\x9d\xd2\tJP\x9e\xc5\xca\x07*\xcd\xb5\xae\xdf\xab\x86\xa3\x94\xe0:[\x85)D$\xa3\x91\xea)'","Plan accept about development financial fact in.","464.20","1.6143006467836458","false"
"1894","Could them party work","Enough","b'\xc2_\xef>;\xd6\x13\x9ep\x19\x18|\x19L\xe0\x81\xd9\xa5\x00\xc6.*\xde\x89\xaf\xc3\x0c\xc4\xb4\x89\xd0\xdeYY\xf7/\xb3P\x93dq)m\x81\xe4\x1f5\x14\x0e\xcb\x1e\xf7/\xfdr%t\xea_\xcfy\x9c\x1dA'","Ever education main return my.","181.62","2.9784537955552115","true"
"1895","Sell rich cover pass","Resource","b'\x05\xcd]\xbf\x99\x83]\xac\xf7\xb4:AG\xfc]K\x84\x16Z\xaa\xe6\x98tp7h\xb0\xb5O\x8d\xef\xec31\xb4\xe5\x1a\xd4:8\x9b\x94~\x8e\xfei\xd4!=\xfb\xda\xdc.6\x96m4)\x8a6\x8d\xdcU{'","Cut court financial past or fly red believe.","453.09","3.820467966396569","true"
"1896","Risk force many","Blood interesting","b'\xeb""\xc1)\x7f\x9d 9Q\x7f\xb8-\x83\x1bH]LN]V\x8f\xa0\xd2~\xa1_\xf9\xa4w\xc8A\xf8m%4\x0b!\xfe\x99E\x16%?\\\x8aE\xd8\xeaQ{\x1d\x82\\\xa7E\xee\xd3\xf80Z\x89\x1a!\xcd'","Medical person then build start plan.","43.81","4.540689118144007","true"
"1897","Let hard teach","Face","b'\xd2\xf678\x96a\xae\xb4[.\xc1D\xfd\xc9\xc9\xdf\xaf\xea`Z\xba,\n\xf8\xaa\xb6\xe5\x1d}[\xecg\xad|\x96u7G\xf8\x03\x8f\xf8\xd0\xcc!\xae8\x87\xb6\x89\xe7sP:""\xdf6\xe9I\x04\x1cG\x89\xde'","Clearly energy window writer.","25.34","0.08161852686795645","false"
"1898","Agency up modern","Whether all","b'\x05`\xcaB\xe1j\xb1O\xbb\xa9w|\x9a\x87\xc1\xd7\xf6\x88\xbe\x8a\xedw\t\xa8\xcaH\xf6w<\xca\x0fM\xa3\xcf\xaa\xe8\x03\xc6Ma\xe6P\xac\x84w\xa8\xa5\xf1NK\xd6\xbd}\xcd}p\xc2P\x9c\xe9\x895\x1e\x8e'","Show leave contain.","202.98","1.8028445844919756","false"
"1899","Mention leg throughout believe","Three would","b'\xbb\\u\x1f\xear\x8fo\xf6J\x7f\x10xp\x12\xb5\xd6\xae\x84\x9e;\x80\x9c\xa4d\xa5\xbe\xb7\x0b\x9e""\x94nqy\xc4Pew\xf7C\xb3Zt\xc7\\87\xa8\xec@@\x03\x80Q!&\'\x86\xf1p\x7f\xa2x'","Pressure future draw accept training perhaps animal.","441.60","4.3785653794961945","false"
"1900","Idea spring boy Republican","Good similar","b'X\xbfMm\xbe/\xda\x07\xf6\xd1~\x04^\x83\xb4/!\x82\x8b\xd8\xa7}\xd9\x85\x845\xdd\x12t\xa5\xec\xba\xf6\xa0\x83Q\xa5c\xbah\xce>\xd3bm\xa3t\xd0\x98\x9fL\x8f\x83\x92\xfe\xf2\x02\x1e;\xa7\xa8\x12\xc5Y'","Want politics leader garden again entire poor hot.","363.72","2.9157953641576846","false"
"1901","Carry open ready call place","Heart politics","b'.\\o\x9d\xd3o(\xc9\x00\xdd0\xc2<\x91[`\xe0\xa8\xe5K\xb7=\x88\x91\x01\xad\xe6\xca\x0e\xa3N\xec\x02\xf2Z>\xaf\xe5)bW\x9d\xba\x11\xb4\xe6\r\xfd\xa50\xb3\x9ah1\xf1""&\\q#\xc3\x88\x99\xc7'","Quality doctor leg continue size despite.","193.08","3.3301536518607233","false"
"1902","Sign yes go simple","Wonder himself","b'\xb8\x10\x8a!D\xcc\xd8\xb7\x0b\xa7t(ps\x1f\x1cz\xb9]V\xd3\x81u\xd8crv\xb8\xff)!\xb87\x80,\xe7\x18\xf1U\xba*\\\x03.\xd5\x97\xb1\xbaUi\xb2\x82\xb0\x82\xbc\x8e\x9f;\xe9\x84Q\x1b\xe8\xf9'","Tend knowledge speak clearly.","236.17","0.8162189467671627","false"
"1903","Police important huge before compare","Fall degree","b'B`\x16\xe3""\xe5\x9br\xdb\xde\xba.\xbb\x1a\xbe&6\x93\xbb\xaf\xbcgV\x19EY\xbf9U0R\x87\xa6\xdc\xd3\xec\x84\xff\x0cl\x08\xe4Pa\x0be\x93\x8f1n\xb5E\xa8\xdf\x83\xdf\xef\xe5gz\xa8\xac\xbfI'","Floor popular just though heart professional trip.","228.59","2.904405169268362","false"
"1904","Perform get state","Operation","b'\xe0\xc2\xb7\x9a\xee\xb8\xc2\xa4\xbd\xe7\x0f\xfa\x92\xd9@\x88\xb2&\xbfk\xcdR\xdc\x9f\x06\xd5\x9b\xc2\xbf\x12WM&\xbe\xbf\x15\xf0\xac\x17\x15\xb2\xc2\xda\xac\xed\x8a\x08\x83\xbe\x9bdg3\xf3{;\xf3\x1eF\x04\xf5\xdezi'","Huge sea watch impact amount blue yeah.","424.89","0.9357302311724736","false"
"1905","Imagine ball understand interview","Cup draw","b'\xca>\x08\xc4\xa9\xcc\\\n\xc9\xe4k\xd3\xa1\xe0\xce\xb2i\xd3;MN\xa7\xd7v\xd1\xf7\xe6!\x00\r;\xb5\xfaM\xf8\x8ck5K\xd4\xb68fqY\xde\x15\xe1\x04j\xbb,7+p\xd7\x88\xbd[\xec-\xd3\xe55'","Republican matter subject education sit.","346.22","0.3631848024449913","true"
"1906","Ok Congress most","Past enough","b""[\x8c\xde\x82SD|\xc0\xbb\\*,\xa2pJ$_D8\xf8\x01t\x91\xcd\x18P\x81\xfd\xd1\xd3\x87\x8c@\xe6\xedO\x9e\xf7u\x8f5\xae\xa4y\x1d\xd0\x104\xde\x9c\x16\x18\x83\xf8\xd0'jl\xd6u\xf35\xb7I""","Throughout training why like despite about.","399.35","2.8867477980655436","true"
"1907","Continue something seat such","My itself","b""\xb2\xfb\xf4U9dZ\xcdo\x89\xd8\xd7\n\xd2\x89\xbb\xf2\xb3\x19\x99\xa1\xe0E\xc5\xc0\x07\xc0\xf5'g\x1dY\xca\xd2H\xe1bm\xeem\xe3\xe2\xbfj\xe6\xc9\x11\xa4\xa7\x87\x07\xa4\x9bZ\x08\xc7X\x98e\x14\xc3:\xc4k""","Poor foreign my return price call consumer.","484.85","2.023178847581355","false"
"1908","Get case let","His","b'\x1b\x12\x86B\xb8\x95\xc5~\xcc\n""\xed\t\xd2\x0bYQ\xa2\x93\xa8\x13\x1d-\\f\xfcU\x82\xd4n\xfa\xd7\x02\xb3q\x9c\xaePz\xbeT\x1c\x1d\x15\x96\xe7+\xf9\n\xb1H\xc4\x96P\x83\x85\x8db\xd8\xee\x9a\x07D#'","Professional nothing nation girl.","182.33","1.178297390291338","true"
"1909","Explain feel cost bit service","Career","b'8\x8b\x07\xde*\xc5\xc0\x96\xed,\x06\xa4u\xf1a\xf6)\x9e\x1f\xc1\td\xc776\xe8\xc6\t\x8e\xa4\x91\xf0\xf5\xa3\x17pZ\xff\xd0\xcc\xd9f\xde\x83\xfb\xf6\xb6\xc7\xe5\x14\x05\xae\x18\x1c\xa7oo/\x82\xbc\xdf\xe2\xce\x8a'","Yard city buy would.","450.35","2.082153527569891","true"
"1910","Television authority","That certain","b'\xcc\xb1\x812\xf9\x9d\xcdd\xbaX\xf9\x9e\xecZA\xde\xc7\xa2\xff\xcf5\x1e:\xb6\x9f\xae\xa2\xd9<\x1d\xfa[mj\x9agO\xff\xdd(\x14\x97\xa6\x0f\x17\xbc\x0e\xc15\xbaf9g\xb7\n?\x15\xa7\xb3\xfcO\xb4\x12m'","Worry particular cup soon.","431.81","3.1200332390666885","true"
"1911","Health people ask everything few","Say","b""\x1d`\xc3%\xc8-\x13\x80F\xc7\xa5\xd1f%\xa5\x92\x9dYp\xd3H\xdeO\xb6\x8f\xd7G\x80_\xb3\xed\xf9\x03P\xd3\x99W\xe3p\xc3\xccU\x00Z\x8d<&'\xa8s=\x00\xe5\x0b/\x97\xbf\x92\xa77\xd6O\x02\xa2""","Decision arm its success.","68.35","3.541121000031737","true"
"1912","Himself hard interview","Director good","b'\x1d\xf0\x19\xa1R8\\X$\xed\xcb\xc7>\x198L\x07 \xc5\x89P\x18\x8c\xeb\xf90\\.\x14\xdf\xc4(\xdd\x811A\x93\x1a\x13:e)e~\xb73\x02\xdb\x11:od\xc3b\xc0Jq\xe8\x9b0}J\xf5\xfe'","Sure enjoy let detail.","414.70","3.2731898424566297","true"
"1913","Clearly may expert","Image","b'-\xf5\xbbx\x14~\x8a\xf4\xa3\x11\x1a\xc5\xac/\xd4\x9c\x16\x93v\x89\x15?\x01\xe6m\xc4RW\x0b\xda+\x90:\xa7\xc4>\x06c\x86\xf7\xa39\xfb\x01\xbe\xc4#w}\xda\xf8\x04\xea\x90\x90\xcc\xba\x0f\x04\xc5\xc1\xbbNC'","Would however end big perhaps place sea.","247.75","1.2841700095987274","true"
"1914","Director school think heavy","Space","b'\xfbo\xc6\xe4\r\xb3\x117s\xde\xa4\x9dg(\xb1\xa2\xd9\xc6&\x00\xca\x13Z#\xce\xf3cj\xefj\x99\t\x8b\xeb!\xb4\x87\x11\xde\t@B7\xee73\xe2p\xa0\xc8J\xb9\xac\xaa7!da\xb7L\xc0j\xc7\x86'","Entire and detail member night every.","230.24","2.227781820508785","true"
"1915","Them toward","Control identify","b'""\xe6B\xa5-q\xecn\xd1\xbf\xb2\xd8S\xdd\x03t:\xa2\x1f\xbf\x05b\x14^9\xb2\xa9\x92\xb2\xd6B\x83\x9aH\xc8:\x04\x81\x1b\xcc\x99\x9e\xe2]\xceSK\xf8\xeb\xef\xb2\xec\x93\xc51R\xc4?\xed\xba\xff\xc9v\xfe'","Already turn middle style maintain wide despite.","241.15","3.0613682519837093","true"
"1916","Care least little side too","Mention","b'\x05\xb9V\xb3\xd0\xfat\xd091B\x07|v\x17Z[\xc8\x97\xc3\x81\xbd\xee\xf2t\x93\xdbDg\x8b\xfb\x08\n\xb3p\x13C%\xcb\xa6yD\x94`\xc1\x94\xcb\xbcj\x1e\xa5\x7fr\xe7`e\xfa\xe2\xc9\x84\xd9<6\x06'","Save very factor poor generation.","479.38","4.773890317287471","true"
"1917","Throw southern","Value","b""\xe6\xd1\x88\xc5E\x9e\xfa\xcc \x0b\xfd\xef\xcf9<\xa9\xde\x86\x10\x99\x19\x86\xab'\xcf\xf4\xe6\xa1\x91\xe5w3\xe1O\xa1r\xf2K{1\x9b`2%7\\\xe4\xa4\x00\xb4N\xb5\x88T\x1cd\xeen\xcc\x85\xed\xb7U\x07""","Involve yourself open stand.","184.13","4.02184168346248","false"
"1918","Line identify free","Together whole","b""\xeekv^p,\xe9\x92d\xc0\x00\xd1+N\x8e$/'\x14\xda\x1ez%e\x8b\xd9\x89p\x1b\xbd\xf2r\x94\x83\r\xbd\x8a\xb4\x06?\x91\xbfLk\xdb\x00/\x98]r\xe1l\xfbow\xff\x98\x82\x98\xc1\n\x0ez\x8a""","Treatment eye then charge.","6.48","1.990555411205201","false"
"1919","Choice forward","Tax popular","b'\x9a\xa6\x08\xa8\x9c\xd56b\xae\x195\xdf\x95.B/\xddC%\x84\xee\xa4\xaa}\xb6CF\x17\xb43\xf0\xac\x99\xc5\x07\xa8\xe2\xb0\xfe\x1b\xda\x17\x0b(\x8e]\x052\xa2?\x86\x0b\xa9\xf8\xc7\xcd\xffA\xe0.\x93\x99\t\xd9'","Person audience ok make.","338.68","0.12451600528893492","true"
"1920","Stock trip","Build them","b'N\xbfY\xd5i\xa2>\x14\x05\x13\x99\x81\x18\x0c;3=\xee\xf4=\xe4\x82\nU8pK\x15C\xb3\x8dd\x18y$\xcb`)v\x8ds\x9d\xdf\x12n_\xbc\xc9}\x9a\xe4\x0c\xa7\xc6Sq\x03_\xef\xea\xa9\xa2\xf8\x93'","Add company serve especially.","145.19","0.8700201517150158","true"
"1921","Where economic with","Scientist","b'E\xb6W\x84\\\xca=`\xb9^\xd2\xc6\x8b\x7fN\x82\x1bs\xbe\xa7\xdf\x8f0.v\x9b+JJ\xff\xa5\xc2\x91r={\xc5\xf8\xd24[\x17nq\xdb\xf5\xc1\xb84\x8a!\xdf\xe1\xca\xe6\x91\xa9w0d\x0fo ?'","Government standard fund hundred.","292.68","4.849506446665444","false"
"1922","Consider role mouth push economic","Ask floor","b'\x8f9B\xbd;\xfd#\xa1\x90\xb2kzx\x8a\xea\xad\x03\xb0\x11\xfb\x9c\xf8\x0b\xda&\xcb)bh\xf0\x81\xdfk\xe0\xa5\xda\xe2\xaf\xaa)\xe0Cn\xbaT\xd4""\x0f\xe2\x9c\xd8J\x1d\x0c\x89\xea\xbd\x04>\x81\xa9B\xbfD'","Subject might officer show soon.","235.00","2.9321284706959423","true"
"1923","Two agreement many fact continue","Memory","b'\x8b &\xb6\xdf5\x82rANah\xd3\x15\x14\x83\x1c\x87\x10\x003\x7f\x92\x9c\xbb\xe1\xb3\xef\x04T#\xb0ART\x9b\xa9\xa9\x89\xc2\\\x1e\x9c\xbe\x11\x18\x8f\xab~Z\x15\xb4u\n\x96id\x90\x9fQ\xc3hO\xc7'","National so small husband color main.","13.06","3.5771906877139363","false"
"1924","Part concern design","Loss","b""p_Df1\xaa\x84)\x04t]]\x12\xc8\x85\xac~\x91\x05g\x93_\xbc\xed\x8c\xca\xce\xd2\xa1\xa1\xa0 \xc5\x97_\xcb2\xba\x89\xadzE\x17\xfc\xd5\x89\x97L\x99=9w'`\xf6X\xf3\x0b\x97\xa7\xfb\x19\xb3\x8d""","Standard begin vote truth.","109.43","3.691872288654868","false"
"1925","Policy trade street age thought","Agency benefit","b'!\xe7\x852\x93\x97\xf5\xc7iR\xd3o !L\xea\xfe>S\xfd\xa2A\x10\x05\xa2\x9c\x99s\xabV\xbf\xa4\xbc\x06\x0b|X`\xce\x8a\xaf\xe1\xc1\xe90\x8e=\x9fI\xff\x80\x0b\x87\xa3\xd9\xa0;6\x0e\xf6\xd8}+\xe4'","Become ask international high.","135.30","0.8652201470977972","true"
"1926","Along election line","Population body","b'L>\xdf\x1f\xb5m\x8c\xf7>\xe2\xff?(\xa8\x16e\'\xe2oe\x9a\x10\x0eG\x03\x92\x9d\xfd\xf3\xa8\x86\xa5\xab\x1dG\xaa\xa7\xec\xc2\xa9-U\x90\x96\xa7\r\xa8)\x88""\x814\xd8\xfb=\x98d\xa7\xa4?z\xaa\x88\x97'","Brother important effect white.","186.43","4.016575817687405","false"
"1927","Not whom","Fill generation","b'|j\xb1\x92\x98\xec\xe2\x1c\xd0\xc9\xa1\xb0w\xad\xf12\xf6Dx\x82\xc9\x12\xb0Vh\x9aa\x10$\xba\t:\xee\xca\xd0\x07\xdbP\xc6\xba\xca\xecl\xe3\xe0\xcd3\xdf\x03c\t\xd7\x1fr\x94\xfc\x02\xbes\xd5N\x19y\x9f'","Security history class age edge.","74.13","2.8893685866321213","true"
"1928","Exist partner","Factor data","b'\xf3\x00m\xd5\x82\x0b\xad\x7f;\xc8t\xc2\x1f.\xf24dl\xac&43\xa8\xca\xfd$\x0e\xdf\x9e\xea\xb1EH\x15`\x0b$g\x0fb\x7fu\x0c\xa4B\xa6\x00\xfe\x93\xbd+V\x8c4%d5\xb4\x0cm\xedU\xc1\xe7'","Garden husband fly pick provide.","498.39","0.25276826000009023","true"
"1929","By method idea","Official course","b'\x16\x96>BZ\xcf\x86\xc5.\x8b\xe7\xbc\xce\x9cd%\xbb\xd3\x00\xc0\x9c\xca\xf3\x9a\xfc\x12UG\xa1\x97[\xb9\x0e>6\xb8\xd3\xd5i\x17\xeaC\xae\x15\x05>\xd5\x86hYJ\x8a\x84\xfd\xf0\nV\xe8\xcf\xaa$/\x1a\xc2'","Gun school memory include.","125.09","1.1093290836835883","true"
"1930","Officer student baby base","Three","b'\\n4\xa9|\xdd\xe7\xef8\x81\x9d!\xc3\x14\xe4\x07\xd3\xf4\xd6\xae\xca\xb5\xfc\xde\x150\xedw\xe8\x11\xb6\xacC\x81-\xebt#\xcf\xcf\xfd5TQ\x13\xa9.S\xc9\x94\xea\x14\xd1!2\x12\x0ep\xd1J\xd1\xff\xf8\xfb'","Service through raise inside data force stock live.","43.10","1.6298139620865404","true"
"1931","Character full them","Rule behavior","b'\xa5;5o\xc9e\xd8\x03\xfa\xf4p\x14\x0e\x07Qq\x8b\xa9\x89\x03\xe9TV\x18\x15\xa8\xa7\x17<\xbf\x12\xfc\x97\xfa&\x83\xe5\x0b\xae\x17H\xdf#>0$\x0e\xfe\r\x1f\x03\xa8{\xaam\xa5|\x82\xdc(\x9d\x12Gt'","Specific determine reflect through collection.","260.10","0.17789496367706936","true"
"1932","Five director itself bar","Pass","b'\xdb\xd3h\xde(w\xad\xe5\xb6`\x1d\x12\x95M\x1eP\xa6\xe2Z\x8c\xc8\xa8!\x18\x8d""\xa1p\xa1F\xa0\x8bw\xe6)\xb2\n\x97\xab\xb4I\r\xbb\xa4\xb5\xcd~\xc0#\t\xfbK\xfbX\xe7\xce\xd1\xc4\x1e\xd9km\xc4\xc4'","Do guy machine red.","335.41","3.8204163250390892","false"
"1933","Computer wife investment","Enough mind","b'\xfd)\xfd\xa7{\t $\\\xb5\x80\x0b+\xea\xcf\x8e\xc3\x93\xd0 l\xe8z\xd7\x8a\xd6\xd3\x94`\xd3\x99\xed\xe6\xcc\xa9""\xf0\xb5\x01,\x0c(\x9b\x91,\xe7\x1a\xcf\xcfV\x12\xc1\xe5\xd2\xdbi\xc9\xc3\x7f\x00\x0f\xb9\x1e['","Probably evening true prepare so market.","384.21","1.2993733327957635","true"
"1934","Then west","Decide anyone","b'\xa7\xa0\xe9.\xd2\xa2\x02\x82\x1d\xda\xf1\xb6]\xf0\xea\x829\xe7\xf0\xc0Bc\x1d\xce\x8b\x82\xef&\xdb\x14\xffT>\x87\x95\xec\x9cT\x12Fs\x06K\xff]\xde\xe4\x80\xd0f\xff\x9d\x82!<Y4A\xe3f-T>z'","For federal its point.","492.29","4.046244112693154","true"
"1935","Watch behind firm between research","Statement degree","b'E\xe5\x06#LJ\x82\xb4\x07\xd5\x0e\x99\xd3\xae(=]\xb6\x848\x17\x1d\x8f\xcc\xa6\xae\x8aR\x7f\xebq\xda \xa2\xe3\xa0/\\\xfdPo\x86\xdfwm\xf7\x92P\xe4\x94\\\x9d\x04D\x88\xe4\xfa\xefe<?\x97{\x00'","Others cup better meet standard best work.","26.91","2.806435100860036","true"
"1936","Life bill Mr concern","Year media","b'k\x83XNc\xc2\xac\xf6\xb9V\xec9\xc9\x97\xa2\xcc\xdd\x9b\x0c\xbe\xe7\x14r\x991\xf2L8\xcb\xc96\xc6\\\xa5\xfcq\xd5\xb7\xf56/\xc5>g\xb5\xe88\xf7/\x9e\x83he\xf9\xae\xf0\x85\xce\x1d+\xca!\xf1\n'","Water strong interview education girl.","62.23","0.934125090309092","true"
"1937","Middle offer garden actually","Down tend","b'=R\xc8\x08\xb4C?l\x1d\x97.\xf7\x9f\xe15\x0c\x8a\x81\xc7P\xe0\xda2x\xc1\x1a\xeeO\x03\xca\xfb\xe5OU\xf3\xa2\xb6\x83\xaa\xe9\x8e\x18x\x9d\xe7\xa6\x7f\xc1\xa6MV\t!\x05H\x04u\x96!(\xf0qe\xe7'","Than operation my main paper financial baby.","217.10","0.21381184033382405","true"
"1938","Wait life behind arm","Popular Mrs","b""\xba'\x06\x8f\x8c,\x02\xa2\xdf\xfb\x9f\x1d\r\xa1\x1a% t\x94\xd7\xc5(\xd6\x11kr\xc7*D\xc8\xee\xf9\xd1\xbfAE\xbf^\x88;\xe7\xad\x9c\xf9kl\xeb\xc9\x03\x9eO\xa8\xf1\xcf!L\xb7-\xd6WgE\xbdN""","Rate green bag commercial best whose purpose.","343.45","0.5715975725712868","false"
"1939","Include young","Under expert","b""\xf9`\xccI\xb4\x04\x08]\xa7\xf96?\xa6\xa2\xc6\x00Ls!U\xfd\xe1\x0c\x97uP\x98a!oX\xe8aa&\x07\xe8\x81D\x1ff%\xa5\xa4j\xd6\xe2\x900\xb9\xbe\xae\x12\xffu\x88@\xf6'}yC\xfd`""","Save including last.","269.25","0.9198882439324374","true"
"1940","Task protect parent final century","Very ability","b'\xa3\xf4\xca\xea\xf8\\\x0eP\xd0Y\xa4\x03o\xf9\xb0V\xcd\x0f\x94ZP\xcf\xba\xf0|\x82\x9a\xdf\xdd\x8bMy\x13\xe0\x91u\x81\x98\xc6BOA\xff\xb5\xe12%\xe7\x99\xfa\x19`\x15\xc0\x13\xe6)<\xc2\x98T\x81\x86I'","Full item feeling Congress pass.","38.20","2.999401690469417","true"
"1941","Among possible popular lose","Away team","b'K\x00\xb4\x96\xd38\x00\x92\x81\xce\xe6\x94\x1e\xebH\x1e\x83>}t?\xc9[\xd8;E\x11 \xa3\xc8\xdc\xe2x\x06\x14V\x89\r2\xea\xb1\x10M\xa5\xad\xcf\x89\x8c?/0H\x9dm\xdf\x0f\x03\xa5\x0e\x7f?`r\xe3'","Show cost six word.","210.38","2.007146363292885","true"
"1942","Box ahead benefit","Bit","b'\xa2u[w\xb0\x88L\x0b\x0bzA\x13\x1a\x06,\xaeY6]=\x87m\x05\xc4\x98\xce\xea\xc4\xe5\x81\x1dZ\xa1\xc7\x00\tq~\x93\x08\x04_c\xd0\xe3\xd2Yn1#\xa6\x8c\xb2%\x86\x89\xad\x95\x8a\xce\xea\xb6<U'","To reflect probably say.","17.97","3.6516611595543322","false"
"1943","Team billion","Future deep","b'\xc45N\xb7\x87:\xfe\xb4\x8fu\x8eD\x99\xb9\xf7\xb9\x81(KO\x13I8n{_I\x1d\xeb\xf5\xe45l\ro\x14PXrh\xd2O$G\xfe\x1a\xe9O\x8c\x93\x91\x14a@g\xbb\xf3\xfa\xeeY+\xd0.\xe5'","Bar generation thank over article.","218.40","1.8824444772629112","true"
"1944","Senior plan option","Station great","b""\x1e\x9eT\xe4\x040\x97E\x86\x84p\x13\xea\x8dZ\x1b\x97f\xd9h\xa5\x8a\x9e\xf1\nO;\x1a'\xbeh\xabG\xafU\xf9\x94P;9Q\xc7\x9b\xe8&B\xa5-\xbc\xc6\xc7\x1c\x94)\x19\xae\xfbV\xbam\xc5\xcb\xf2\xa6""","Area question officer themselves cup history.","361.13","4.9486126994509725","true"
"1945","Hear nature show especially surface","Response every","b'\xe1\xbe\x04\x9b\xda\x8f\xe9S;%\xf9\x12\x0bM\xb0@\xf0\xe7\xad\xee}s\x00.\xcbk\xba\x87[\x94\xb8\xba\x10\xb9\x00\x80?)7\xc8\xb1\x11\xf3Z\x81\xb2\\/V\xeb\xd4\xc9e\xab\x9d""\xfc\xd8\x13g\xdb\x9ekl'","Movement national eat down.","205.93","2.907593049736665","true"
"1946","Mr attack new catch","Democrat much","b'5b\xdfo~\x18\xa1\xc56\x95\x9a\xaa\n6\xf9S\xecL\x8a9Q\xa2\x070]\xe8\xef\xa0_\x1b\xc8\xa39\xdf\xb6T/\x00\xfe\xe3Mv\xda\xd6\xdf*\x02Us\xb7\xb5g\xa2r\xf7\x94\x16\x89\x85\x1c\xaf\xc6&\xbd'","Peace who network after visit boy here.","310.72","3.2681289006484873","true"
